ASIN,SKU集合,上周,上上周,上周单量,上上周单量,单量环比%,上周销售额,上上周销售额,销售额环比%,上周广告花费,上上周广告花费,上周毛利润-实际,上上周毛利润-实际,上周毛利率%,上上周毛利率%,毛利率环比%,上周TACOS%,上上周TACOS%,TACOS环比%,预警标记,需补充广告指标
B0CRB38T48,KC4SGE03000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,29.04,0.0,-29.04,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CRB3J8ZW,KC4PSP16600,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,863.6,-100.0,0.0,5.64,-41.93,90.5,,10.48,,,0.65,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CRB3W6SS,KC4PSP17500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CRB4BLSY,KC4SGE02500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CRRMW2TY,KC4PSP17000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CRYMGRST,KC4SGE03500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CSYB8ZYC,KC4PSP17100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CSYFB6P2,KC4PSP18200,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,1162.8,-100.0,14.14,2.72,-14.14,252.33,,21.7,,,0.23,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CSYRCQ6B,KC4SGE00600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,2.72,0.0,-2.72,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CWKPGTGY,KC4SGE04300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX16JK94,KC4PSP15800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,20.54,14.48,-20.54,-14.48,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1CBMTY,KC4SGE03000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1CHLNC,KC4SGE03800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1CKPYX,KC4SGE05000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1DNSRM,KC4SGE02700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,6.53,12.38,-6.53,-12.38,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1DS5ZW,KC4SGE04800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,12.72,13.06,-14.8,-21.88,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1DX6S7,KC4PSP16900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1DYCRD,KC4PSP18200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1F51V6,KC4SGE03500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1F5VXT,KC4SGE02500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1FW5TT,KC4SGE00300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1G1XLP,KC4SGE02400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1GHM1R,KC4PSP16800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1H6BD7,KC4PSP18000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4TJ1VN,KC4SGE00900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4TPF16,KC4SGE02400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4TSZG5,KC4PSP17700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4VGCWW,KC4PSP17800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4VNJK1,KC4PSP16000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4W842Q,KC4SGE03200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.4,3.06,-3.4,-3.06,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4W8JJ2,KC4SGE03100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4W95SD,KC4PSP16900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,-3.47,-695.53,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4X1TH8,KC4SGE01300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4X2XRY,KC4PSP15800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4X9LRT,KC4SGE05500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4YQGBK,KC4SGE03800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4YQGG9,KC4PSP17700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4YVCVD,KC4SGE02700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4ZL7FL,KC4SGE01400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4ZYC1T,KC4PSP16200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX51BDLL,KC4PSP16100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX54G77T,KC4PSP17100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX54MGG8,KC4SGE01600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX55D1S9,KC4PSP16600,2026-W36,2026-W35,1.0,1.0,0.0,863.6,863.6,0.0,13.19,4.42,88.72,90.59,10.27,10.49,-2.06,1.53,0.51,198.46,TACOS上升≥30%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX56Q29K,KC4PSP17500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX56RHLV,KC4PSP15800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX58SGZS,KC4SGE02800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX58WJ7N,KC4PSP17800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D13MZ7N5,KC4PSP16600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,-7.11,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D13WH5KW,KC4SGE03000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.81,5.98,-3.81,-5.98,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D13ZZV5H,KC4PSP17800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D1415XXY,KC4SGE05400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D144YZJ5,KC4SGE02400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D146YW8J,KC4PSP16400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D148HRC4,KC4SGE03100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D149F7NM,KC4PSP18200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,6.53,3.06,-6.53,-3.06,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D14BMGJ3,KC4PSP17700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D14DZSF4,KC4SGE05100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,20.33,8.36,-20.33,-8.36,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D14F2Q6D,KC4PSP18100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D14FCDG5,KC4SGE02800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D2CZ3LYW,KC4SGE05100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D2D15TVX,KC4PSP16000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D2D19CXW,KC4SGE05300,2026-W36,2026-W35,1.0,1.0,0.0,691.49,691.49,0.0,61.81,45.49,78.24,88.79,11.31,12.84,-11.88,8.94,6.58,35.87,TACOS上升≥30%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D2D1DKC1,KC4SGE02400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,2.72,16.59,-2.72,-16.59,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D2D2Q921,KC4SGE00400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D2D2S1WN,KC4SGE01700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D46K8KV3,KC4PSP15800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,1.9,1.9,-1.9,-1.9,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D47DKHT8,KC4PSP16700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D47FDWWC,KC4PSP16200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D48Q5L57,KC4SGE00700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D575PRVS,KC4SGE05200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5764FBF,KC4SGE04600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,2.72,0.0,-2.72,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D576K6R6,KC4PSP17300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D577QJ2G,KC4PSP16100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5785Q19,KC4SGE00900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D579TSP1,KC4SGE04200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,6.65,27.97,-6.65,-27.97,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VL2VXB,KC4SGE05300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,8.57,0.0,-8.57,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VLYGX8,KC4PSP16500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VM1FST,KC4PSP17500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,9.93,-3.44,-21.98,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VN4X6R,KC4SGE02800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VN5XQW,KC4SGE03400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,1.43,3.26,-1.43,-3.26,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VNG4G5,KC4PSP16000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VNHDGQ,KC4PSP15800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VNK2F7,KC4SGE04800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,6.53,2.72,-11.02,-18.46,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VP53XT,KC4SGE05500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VPPX2C,KC4PSP16200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,14.69,5.51,-14.69,-5.51,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VQ98F7,KC4PSP15800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,11.83,21.08,-21.47,-36.15,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5W8JFPZ,KC4SGE02900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D6LL2QZ8,KC4SGE04900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D6LLKT4L,KC4SGE04900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,5.44,5.98,-5.44,-5.98,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D6LMS4WJ,KC4SGE05300,2026-W36,2026-W35,1.0,0.0,N/A,659.53,0.0,N/A,0.0,0.0,109.54,0.0,16.61,,,0.0,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D6LNTYTG,KC4PSP17200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D6LPFP5Z,KC4PSP15800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D6LRBK82,KC4SGE02500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL55S89N,KC4SGE00900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,-5.03,-21.35,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL55X91S,KC4PSP17800,2026-W36,2026-W35,1.0,0.0,N/A,1360.0,0.0,N/A,16.52,25.84,299.98,-34.45,22.06,,,1.21,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL56LYF8,KC4PSP16900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,6.53,3.26,-6.53,-3.26,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL56SP1J,KC4SGE01800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,-3.93,-16.66,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL574JW3,KC4PSP17200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,13.6,14.14,-28.91,-24.53,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL576PHY,KC4PSP16400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL57D6LW,KC4SGE02900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,4.28,4.9,-4.28,-4.9,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL57JF8T,KC4PSP17300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL583J3P,KC4PSP16100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL5854SM,KC4SGE03000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DM94TXKN,KC4SGE04900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DM952QZC,KC4SGE02400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,5.03,6.12,-5.03,-6.12,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DM96BQMG,KX4SGE10200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,12.24,14.96,-12.24,-14.96,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DM971PHY,KC4SGE04800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DM97P24W,KC4PSP16000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,1.7,0.0,-1.7,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DM97PHWP,KC4SGE03300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.74,0.0,-3.74,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DM97YXJQ,KC4SGE03000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DM98SRX6,KC4PSP18200,2026-W36,2026-W35,2.0,0.0,N/A,2217.75,0.0,N/A,8.84,2.72,365.54,-24.87,16.48,,,0.4,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DM9BG9J8,KX4SGE14900,2026-W36,2026-W35,1.0,0.0,N/A,1268.13,0.0,N/A,3.26,16.32,258.14,-16.32,20.36,,,0.26,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCVTXDB,KC4SGE01100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCVYM66,KC4PSP15900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCVYND6,KC4SGE03000,2026-W36,2026-W35,1.0,2.0,-50.0,530.4,1060.8,-50.0,9.38,17.54,126.96,254.19,23.94,23.96,-0.11,1.77,1.65,6.98,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCVZ4KH,KX4SGE13300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,9.25,0.0,-9.25,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCW8Q3P,KC4SGE01300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,4.49,0.0,-4.49,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCW8WHC,KC4PSP17000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCW9XLC,KX4SGE08600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWF3ZC,KX4SGE13500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWGZZD,KC4SGE01700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWJTDR,KC4SGE01600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,7.14,0.0,-7.14,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWK1LZ,KC4SGE04100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWK445,KX4SGE17300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,-9.08,-38.53,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWL9DP,KC4SGE01800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWLGG6,KX4SGE11700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,4.08,2.92,-4.08,-2.92,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWLPQ4,KC4SGE01200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,12.04,27.74,-16.79,-47.89,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWMYZS,KC4SGE05000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,4.08,12.04,-4.08,-599.42,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWMZ9B,KC4PSP15800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,6.53,-4.69,-24.61,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWN73Z,KX4SGE17700,2026-W36,2026-W35,0.0,2.0,-100.0,0.0,1922.63,-100.0,17.95,50.86,-17.95,455.59,,23.7,,,2.65,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
